ID,Vehicles
20171025071,53.85331
20171025081,58.417343
20171025091,71.734276
20171025101,93.336105
20171025111,110.80704
20171025121,110.99736
20171025131,101.35484
20171025141,107.824745
20171025151,107.9928
20171025161,103.8192
20171025171,103.94713
20171025181,108.6642
20171025191,109.67688
20171025201,106.853745
20171025211,100.7571
20171025221,95.78464
20171025231,92.29456
20171026001,81.178566
20171026011,69.757416
20171026021,58.81127
20171026031,50.107067
20171026041,41.933388
20171026051,39.929344
20171026061,45.579147
20171026071,53.173912
20171026081,57.43923
20171026091,70.87425
20171026101,93.107285
20171026111,110.30674
20171026121,110.757675
20171026131,101.76329
20171026141,108.297
20171026151,108.23833
20171026161,104.38918
20171026171,104.51776
20171026181,108.46599
20171026191,109.06911
20171026201,107.15317
20171026211,99.295654
20171026221,94.97688
20171026231,91.32617
20171027001,80.00171
20171027011,69.62756
20171027021,59.487545
20171027031,50.46554
20171027041,41.884434
20171027051,39.73711
20171027061,45.042847
20171027071,53.12711
20171027081,57.06613
20171027091,68.600395
20171027101,86.692795
20171027111,96.06245
20171027121,98.52611
20171027131,89.80507
20171027141,94.051605
20171027151,93.8145
20171027161,89.83153
20171027171,89.843796
20171027181,93.649796
20171027191,94.42782
20171027201,93.322975
20171027211,86.04016
20171027221,82.15297
20171027231,79.6759
20171028001,66.15732
20171028011,58.74745
20171028021,48.94017
20171028031,39.806263
20171028041,33.306755
20171028051,30.654558
20171028061,32.27913
20171028071,36.37565
20171028081,39.742676
20171028091,45.438
20171028101,53.14713
20171028111,58.27257
20171028121,57.629585
20171028131,55.349068
20171028141,55.55235
20171028151,55.422924
20171028161,55.36718
20171028171,56.08843
20171028181,60.170357
20171028191,63.911366
20171028201,64.33484
20171028211,62.142937
20171028221,62.50304
20171028231,60.68335
20171029001,53.131058
20171029011,44.65575
20171029021,37.629288
20171029031,33.494877
20171029041,28.691847
20171029051,27.154234
20171029061,28.79291
20171029071,32.315838
20171029081,36.74337
20171029091,43.039234
20171029101,50.536842
20171029111,54.594406
20171029121,54.482624
20171029131,51.27268
20171029141,51.780834
20171029151,51.937508
20171029161,52.482887
20171029171,53.578148
20171029181,58.241997
20171029191,60.325203
20171029201,60.222183
20171029211,59.1755
20171029221,60.14592
20171029231,59.43061
20171030001,56.875454
20171030011,48.80879
20171030021,42.942657
20171030031,40.5596
20171030041,36.13339
20171030051,36.29799
20171030061,43.103348
20171030071,51.283607
20171030081,55.555153
20171030091,69.12644
20171030101,92.43271
20171030111,104.0912
20171030121,106.7233
20171030131,99.89423
20171030141,105.51033
20171030151,105.46164
20171030161,104.17793
20171030171,105.23359
20171030181,110.17816
20171030191,110.75624
20171030201,107.25125
20171030211,94.69347
20171030221,85.25021
20171030231,83.67241
20171031001,78.84315
20171031011,68.813354
20171031021,59.36385
20171031031,51.60375
20171031041,42.15661
20171031051,40.57944
20171031061,46.13269
20171031071,53.915806
20171031081,58.404877
20171031091,72.468094
20171031101,95.00595
20171031111,106.309364
20171031121,109.92843
20171031131,99.847145
20171031141,107.274796
20171031151,107.803314
20171031161,105.524605
20171031171,105.74777
20171031181,111.16309
20171031191,112.72245
20171031201,110.38818
20171031211,96.68738
20171031221,85.88449
20171031231,84.79466
20170701002,26.11296
20170701012,23.453156
20170701022,20.412823
20170701032,15.580437
20170701042,11.8756895
20170701052,10.86212
20170701062,10.611509
20170701072,11.031855
20170701082,12.001951
20170701092,13.759239
20170701102,16.423836
20170701112,18.009777
20170701122,17.559568
20170701132,16.79996
20170701142,17.021275
20170701152,16.84238
20170701162,17.864
20170701172,17.492426
20170701182,18.679253
20170701192,19.789442
20170701202,20.080389
20170701212,19.17798
20170701222,19.166313
20170701232,19.206593
20170702002,19.474957
20170702012,16.50159
20170702022,14.3243685
20170702032,12.62014
20170702042,11.367447
20170702052,10.790206
20170702062,10.767608
20170702072,10.894608
20170702082,11.8202095
20170702092,12.554286
20170702102,14.646638
20170702112,17.112652
20170702122,16.84413
20170702132,16.099588
20170702142,16.582445
20170702152,16.57146
20170702162,17.769484
20170702172,18.024158
20170702182,19.0221
20170702192,20.287905
20170702202,20.094738
20170702212,19.194542
20170702222,19.482006
20170702232,19.819862
20170703002,21.785332
20170703012,19.525341
20170703022,16.197914
20170703032,14.592718
20170703042,13.712936
20170703052,13.997232
20170703062,14.531291
20170703072,17.048367
20170703082,19.308378
20170703092,20.179092
20170703102,24.823437
20170703112,29.327785
20170703122,30.428768
20170703132,30.162626
20170703142,34.245373
20170703152,34.660053
20170703162,34.002506
20170703172,34.335674
20170703182,36.27626
20170703192,37.465958
20170703202,37.302593
20170703212,35.027657
20170703222,33.6024
20170703232,33.97783
20170704002,31.441788
20170704012,28.490433
20170704022,25.4222
20170704032,20.728909
20170704042,17.008625
20170704052,15.357352
20170704062,16.096037
20170704072,18.58835
20170704082,19.692154
20170704092,20.814676
20170704102,24.995386
20170704112,30.193207
20170704122,31.54404
20170704132,30.995514
20170704142,35.70154
20170704152,36.06414
20170704162,35.196938
20170704172,35.660202
20170704182,37.17643
20170704192,37.870827
20170704202,37.40139
20170704212,35.52338
20170704222,34.071213
20170704232,34.283337
20170705002,31.474205
20170705012,28.14745
20170705022,25.232803
20170705032,20.448307
20170705042,16.937458
20170705052,15.346323
20170705062,15.932605
20170705072,18.292654
20170705082,19.24387
20170705092,20.88851
20170705102,24.95171
20170705112,29.450289
20170705122,31.641827
20170705132,31.006035
20170705142,35.424377
20170705152,35.874176
20170705162,34.825672
20170705172,35.45566
20170705182,36.95333
20170705192,37.800022
20170705202,37.82161
20170705212,35.904537
20170705222,34.47887
20170705232,35.50247
20170706002,31.61012
20170706012,27.878323
20170706022,24.79684
20170706032,19.958422
20170706042,16.573694
20170706052,15.93831
20170706062,16.349964
20170706072,17.444462
20170706082,18.639309
20170706092,20.586456
20170706102,24.604437
20170706112,29.62664
20170706122,32.0352
20170706132,30.65261
20170706142,35.29495
20170706152,35.700157
20170706162,35.082924
20170706172,35.58277
20170706182,36.98385
20170706192,37.865227
20170706202,37.865376
20170706212,34.333794
20170706222,33.088577
20170706232,33.91772
20170707002,31.300953
20170707012,27.795242
20170707022,25.233212
20170707032,20.074429
20170707042,16.269894
20170707052,15.731995
20170707062,15.977682
20170707072,17.18426
20170707082,17.837767
20170707092,20.819405
20170707102,25.72263
20170707112,29.309607
20170707122,30.70403
20170707132,29.773285
20170707142,32.758236
20170707152,32.304333
20170707162,32.029755
20170707172,32.317142
20170707182,32.553482
20170707192,33.03154
20170707202,33.153374
20170707212,30.316189
20170707222,29.482737
20170707232,28.46825
20170708002,26.69317
20170708012,23.282986
20170708022,20.594301
20170708032,15.130634
20170708042,11.807934
20170708052,11.397001
20170708062,11.437107
20170708072,11.401974
20170708082,11.503327
20170708092,13.408892
20170708102,15.411459
20170708112,18.11973
20170708122,17.996798
20170708132,17.773445
20170708142,17.192074
20170708152,16.668312
20170708162,17.721735
20170708172,17.774273
20170708182,18.912952
20170708192,20.215591
20170708202,19.723476
20170708212,19.491756
20170708222,19.768902
20170708232,19.58734
20170709002,18.670288
20170709012,16.235247
20170709022,14.183975
20170709032,12.361564
20170709042,11.162435
20170709052,10.992484
20170709062,10.789053
20170709072,11.175077
20170709082,11.823902
20170709092,12.653225
20170709102,14.300926
20170709112,17.512983
20170709122,17.329134
20170709132,16.904835
20170709142,16.484262
20170709152,16.375536
20170709162,17.611519
20170709172,17.92306
20170709182,19.025093
20170709192,20.372726
20170709202,19.783516
20170709212,19.611357
20170709222,20.299278
20170709232,19.952366
20170710002,20.750858
20170710012,18.864979
20170710022,15.697078
20170710032,13.954009
20170710042,13.550105
20170710052,14.254038
20170710062,14.8253355
20170710072,16.539011
20170710082,18.493217
20170710092,20.344526
20170710102,24.65345
20170710112,28.352623
20170710122,30.440744
20170710132,30.70456
20170710142,34.531666
20170710152,34.692673
20170710162,34.499508
20170710172,34.848026
20170710182,37.27273
20170710192,38.335915
20170710202,37.92854
20170710212,35.252254
20170710222,33.562405
20170710232,33.569344
20170711002,32.020443
20170711012,28.48724
20170711022,25.406574
20170711032,20.712084
20170711042,17.117577
20170711052,16.205202
20170711062,16.680616
20170711072,18.297756
20170711082,18.969088
20170711092,20.851416
20170711102,25.084763
20170711112,29.35964
20170711122,31.676485
20170711132,31.04063
20170711142,35.8957
20170711152,35.993805
20170711162,35.570423
20170711172,35.929455
20170711182,38.310272
20170711192,39.154526
20170711202,38.713623
20170711212,35.866486
20170711222,34.209812
20170711232,33.99502
20170712002,32.21757
20170712012,28.273453
20170712022,25.374477
20170712032,20.615086
20170712042,17.005705
20170712052,16.139204
20170712062,16.60466
20170712072,18.214214
20170712082,18.813248
20170712092,20.958635
20170712102,25.099749
20170712112,29.762934
20170712122,31.459505
20170712132,30.999962
20170712142,35.728703
20170712152,35.91641
20170712162,35.04982
20170712172,35.40374
20170712182,37.83609
20170712192,39.115505
20170712202,39.025616
20170712212,35.85202
20170712222,34.47962
20170712232,34.111614
20170713002,31.973255
20170713012,28.026691
20170713022,24.98383
20170713032,20.145874
20170713042,16.752907
20170713052,16.1967
20170713062,16.7249
20170713072,18.117044
20170713082,18.632965
20170713092,20.592875
20170713102,24.750875
20170713112,29.902958
20170713122,32.18551
20170713132,31.026638
20170713142,35.822926
20170713152,36.02713
20170713162,35.1225
20170713172,35.497517
20170713182,37.207363
20170713192,38.398914
20170713202,38.397373
20170713212,34.77383
20170713222,33.475597
20170713232,33.336227
20170714002,31.264662
20170714012,27.775072
20170714022,25.280437
20170714032,20.028961
20170714042,16.14709
20170714052,15.275388
20170714062,15.475413
20170714072,17.093687
20170714082,17.809763
20170714092,20.713673
20170714102,25.50829
20170714112,29.010046
20170714122,30.073544
20170714132,29.57861
20170714142,33.25521
20170714152,33.13045
20170714162,32.420692
20170714172,32.464874
20170714182,32.675854
20170714192,33.09373
20170714202,33.505802
20170714212,30.2575
20170714222,29.476473
20170714232,27.471407
20170715002,27.526955
20170715012,23.350569
20170715022,20.743067
20170715032,15.183976
20170715042,11.759129
20170715052,11.031473
20170715062,10.905651
20170715072,11.011616
20170715082,11.458914
20170715092,12.966562
20170715102,14.937398
20170715112,17.659187
20170715122,17.537107
20170715132,16.533726
20170715142,16.88784
20170715152,16.933922
20170715162,17.904076
20170715172,17.954527
20170715182,19.29496
20170715192,20.542292
20170715202,20.232985
20170715212,19.712263
20170715222,20.177774
20170715232,19.423622
20170716002,19.14831
20170716012,16.239803
20170716022,14.201565
20170716032,12.285064
20170716042,10.982252
20170716052,10.594883
20170716062,10.29881
20170716072,11.070116
20170716082,11.763653
20170716092,12.063799
20170716102,13.913007
20170716112,17.135084
20170716122,16.832748
20170716132,16.699242
20170716142,16.236216
20170716152,16.405724
20170716162,17.57868
20170716172,17.943478
20170716182,19.142975
20170716192,20.46703
20170716202,20.091696
20170716212,19.977604
20170716222,20.925829
20170716232,20.562326
20170717002,20.571089
20170717012,18.633123
20170717022,15.065973
20170717032,13.224965
20170717042,13.1589985
20170717052,13.653679
20170717062,14.527895
20170717072,16.534122
20170717082,17.937119
20170717092,19.41997
20170717102,23.77491
20170717112,27.83295
20170717122,30.082184
20170717132,30.354067
20170717142,34.502773
20170717152,34.25898
20170717162,33.958157
20170717172,34.43461
20170717182,37.0807
20170717192,37.4066
20170717202,37.24566
20170717212,34.68994
20170717222,33.737984
20170717232,34.031086
20170718002,32.151947
20170718012,28.995754
20170718022,25.924765
20170718032,20.843056
20170718042,17.338978
20170718052,15.947435
20170718062,16.534763
20170718072,18.471344
20170718082,19.323685
20170718092,20.962687
20170718102,25.168007
20170718112,29.522625
20170718122,31.798794
20170718132,31.419691
20170718142,36.41708
20170718152,36.09088
20170718162,35.45522
20170718172,35.952072
20170718182,38.51057
20170718192,38.917183
20170718202,38.794365
20170718212,35.649845
20170718222,34.24255
20170718232,34.814255
20170719002,32.309486
20170719012,28.77407
20170719022,25.804535
20170719032,20.848566
20170719042,17.305508
20170719052,16.053053
20170719062,16.431372
20170719072,18.394257
20170719082,19.132828
20170719092,21.070868
20170719102,25.263432
20170719112,30.045715
20170719122,31.842434
20170719132,31.249619
20170719142,36.608368
20170719152,36.46974
20170719162,35.63763
20170719172,36.1496
20170719182,38.810356
20170719192,39.7446
20170719202,39.80857
20170719212,36.106007
20170719222,34.862602
20170719232,34.073288
20170720002,32.215755
20170720012,28.681286
20170720022,25.521584
20170720032,20.626842
20170720042,16.988422
20170720052,15.972198
20170720062,16.444868
20170720072,18.09711
20170720082,18.803543
20170720092,20.913668
20170720102,25.163609
20170720112,30.553152
20170720122,32.85822
20170720132,31.865526
20170720142,36.79321
20170720152,36.670197
20170720162,35.808582
20170720172,36.3311
20170720182,38.4665
20170720192,39.261463
20170720202,39.14263
20170720212,34.694546
20170720222,33.750607
20170720232,33.805637
20170721002,31.128569
20170721012,27.821968
20170721022,25.161674
20170721032,19.731056
20170721042,16.277117
20170721052,15.242543
20170721062,15.724174
20170721072,17.320087
20170721082,18.119106
20170721092,20.719555
20170721102,25.16263
20170721112,30.08451
20170721122,31.98155
20170721132,30.903215
20170721142,34.506348
20170721152,34.48684
20170721162,33.384438
20170721172,33.54094
20170721182,34.223946
20170721192,34.554478
20170721202,34.797607
20170721212,30.76277
20170721222,30.2362
20170721232,29.659481
20170722002,27.022335
20170722012,23.242643
20170722022,20.301146
20170722032,14.643352
20170722042,11.695712
20170722052,11.038606
20170722062,11.108457
20170722072,10.991763
20170722082,11.384662
20170722092,12.995149
20170722102,14.804963
20170722112,17.58545
20170722122,17.7776
20170722132,17.733463
20170722142,17.379196
20170722152,17.440434
20170722162,18.606728
20170722172,18.613255
20170722182,20.106424
20170722192,21.275146
20170722202,20.78947
20170722212,19.992758
20170722222,20.725965
20170722232,20.323666
20170723002,19.593948
20170723012,16.339928
20170723022,14.069573
20170723032,12.028812
20170723042,10.891506
20170723052,10.526951
20170723062,10.445671
20170723072,10.6465
20170723082,11.393381
20170723092,11.899485
20170723102,13.931166
20170723112,17.01425
20170723122,16.982487
20170723132,16.953665
20170723142,16.614944
20170723152,16.724566
20170723162,18.124426
20170723172,18.508783
20170723182,20.141886
20170723192,21.139618
20170723202,20.829994
20170723212,20.576294
20170723222,21.31125
20170723232,21.118542
20170724002,21.887812
20170724012,18.379084
20170724022,15.373221
20170724032,13.467008
20170724042,13.326734
20170724052,13.853408
20170724062,14.758945
20170724072,17.086174
20170724082,18.501915
20170724092,19.524912
20170724102,23.754505
20170724112,27.798998
20170724122,30.641739
20170724132,30.234726
20170724142,35.10709
20170724152,35.13421
20170724162,34.803055
20170724172,35.27116
20170724182,37.840282
20170724192,38.569237
20170724202,38.41422
20170724212,34.767094
20170724222,33.699997
20170724232,33.762
20170725002,33.26691
20170725012,28.57312
20170725022,25.676727
20170725032,20.666128
20170725042,16.974682
20170725052,15.985905
20170725062,16.771095
20170725072,18.825722
20170725082,19.603142
20170725092,20.891449
20170725102,24.841087
20170725112,29.613018
20170725122,32.191856
20170725132,31.059702
20170725142,36.387215
20170725152,36.415295
20170725162,35.57414
20170725172,36.072617
20170725182,38.354565
20170725192,39.17858
20170725202,38.799755
20170725212,35.44477
20170725222,34.037266
20170725232,34.40751
20170726002,32.80083
20170726012,28.407848
20170726022,25.391846
20170726032,20.479712
20170726042,16.97154
20170726052,16.182442
20170726062,16.653797
20170726072,18.648403
20170726082,19.164482
20170726092,20.888191
20170726102,24.73844
20170726112,29.2867
20170726122,31.804533
20170726132,30.366829
20170726142,35.964127
20170726152,36.242134
20170726162,35.01962
20170726172,35.394627
20170726182,37.80438
20170726192,39.35728
20170726202,39.22228
20170726212,35.332718
20170726222,33.994255
20170726232,34.20059
20170727002,32.16144
20170727012,28.55872
20170727022,25.394098
20170727032,20.536072
20170727042,16.968674
20170727052,16.067667
20170727062,16.354815
20170727072,18.507587
20170727082,19.004269
20170727092,20.961012
20170727102,24.874489
20170727112,30.115007
20170727122,33.177193
20170727132,31.293243
20170727142,36.105732
20170727152,36.377438
20170727162,34.904488
20170727172,35.527683
20170727182,37.365135
20170727192,38.73896
20170727202,38.52854
20170727212,34.584244
20170727222,33.534992
20170727232,34.20022
20170728002,31.34248
20170728012,27.883549
20170728022,25.176556
20170728032,19.953081
20170728042,16.25332
20170728052,15.407629
20170728062,15.67144
20170728072,17.506245
20170728082,17.80025
20170728092,19.802557
20170728102,23.869595
20170728112,29.32451
20170728122,31.4518
20170728132,30.331118
20170728142,33.745346
20170728152,33.835243
20170728162,32.414997
20170728172,32.77151
20170728182,33.45954
20170728192,34.129936
20170728202,34.348732
20170728212,30.863049
20170728222,30.368505
20170728232,29.813658
20170729002,27.469505
20170729012,23.728868
20170729022,20.757275
20170729032,15.098991
20170729042,11.830505
20170729052,11.286678
20170729062,11.284543
20170729072,11.214594
20170729082,10.6728525
20170729092,11.866705
20170729102,13.95786
20170729112,17.278984
20170729122,17.709927
20170729132,17.376808
20170729142,16.567728
20170729152,16.902197
20170729162,18.09289
20170729172,18.188908
20170729182,19.556652
20170729192,20.731375
20170729202,20.47727
20170729212,19.896198
20170729222,20.474903
20170729232,19.775703
20170730002,19.390776
20170730012,16.674442
20170730022,14.256601
20170730032,12.019816
20170730042,10.764942
20170730052,10.67606
20170730062,10.77438
20170730072,10.998461
20170730082,10.871048
20170730092,11.503339
20170730102,13.752101
20170730112,16.338366
20170730122,16.34728
20170730132,16.08449
20170730142,15.692938
20170730152,16.045269
20170730162,17.592625
20170730172,17.790234
20170730182,19.40411
20170730192,20.141336
20170730202,20.154596
20170730212,19.68662
20170730222,20.438036
20170730232,19.689949
20170731002,19.4781
20170731012,17.867914
20170731022,14.711641
20170731032,12.809887
20170731042,12.373512
20170731052,13.187146
20170731062,13.912655
20170731072,16.37648
20170731082,17.171175
20170731092,18.388039
20170731102,22.976809
20170731112,27.507814
20170731122,29.909605
20170731132,30.212437
20170731142,33.942257
20170731152,34.051746
20170731162,34.225666
20170731172,34.627083
20170731182,37.395103
20170731192,38.62347
20170731202,38.49571
20170731212,34.093758
20170731222,32.60491
20170731232,30.883125
20170801002,29.855017
20170801012,28.546389
20170801022,25.360302
20170801032,21.098206
20170801042,17.187836
20170801052,15.909243
20170801062,16.375172
20170801072,18.388756
20170801082,19.666595
20170801092,21.289028
20170801102,25.689081
20170801112,29.3285
20170801122,30.9308
20170801132,29.672596
20170801142,33.045254
20170801152,33.174812
20170801162,32.85177
20170801172,33.35729
20170801182,34.64374
20170801192,36.416466
20170801202,36.52618
20170801212,33.73974
20170801222,31.910612
20170801232,32.407867
20170802002,31.775154
20170802012,28.570793
20170802022,25.878963
20170802032,21.103075
20170802042,17.302135
20170802052,15.935839
20170802062,16.469778
20170802072,18.541323
20170802082,19.567661
20170802092,21.374344
20170802102,25.936386
20170802112,30.285824
20170802122,31.858616
20170802132,30.671816
20170802142,35.319084
20170802152,35.525375
20170802162,34.84206
20170802172,35.357887
20170802182,36.94118
20170802192,38.308044
20170802202,38.43979
20170802212,35.966057
20170802222,34.567924
20170802232,34.89018
20170803002,31.10523
20170803012,28.175926
20170803022,25.455166
20170803032,20.316757
20170803042,16.83293
20170803052,15.919534
20170803062,16.353453
20170803072,18.073376
20170803082,19.15287
20170803092,20.96343
20170803102,25.433672
20170803112,30.370165
20170803122,31.875298
20170803132,30.442152
20170803142,34.312645
20170803152,34.469185
20170803162,34.93104
20170803172,35.27284
20170803182,35.647408
20170803192,37.55178
20170803202,37.64977
20170803212,34.476925
20170803222,33.441856
20170803232,33.476105
20170804002,30.030737
20170804012,26.885143
20170804022,24.62767
20170804032,19.338774
20170804042,16.2353
20170804052,15.197533
20170804062,15.599312
20170804072,17.053268
20170804082,17.919357
20170804092,20.371696
20170804102,24.35662
20170804112,27.518787
20170804122,28.483135
20170804132,27.595608
20170804142,30.250248
20170804152,30.062159
20170804162,30.852484
20170804172,31.398527
20170804182,30.632301
20170804192,31.111929
20170804202,31.012781
20170804212,28.80967
20170804222,27.89222
20170804232,27.698774
20170805002,25.271566
20170805012,21.831131
20170805022,19.217289
20170805032,14.1236925
20170805042,11.614736
20170805052,10.6980715
20170805062,10.421317
20170805072,10.758403
20170805082,11.247929
20170805092,12.724382
20170805102,14.33865
20170805112,16.298525
20170805122,16.033289
20170805132,15.668543
20170805142,15.7925005
20170805152,15.775146
20170805162,17.0782
20170805172,16.95807
20170805182,17.365797
20170805192,18.377628
20170805202,18.245064
20170805212,18.502556
20170805222,18.647318
20170805232,19.498499
20170806002,17.83752
20170806012,15.662969
20170806022,13.6603775
20170806032,11.844496
20170806042,10.7758
20170806052,10.68691
20170806062,10.393972
20170806072,10.477353
20170806082,11.553706
20170806092,12.039055
20170806102,13.794921
20170806112,16.494207
20170806122,16.17328
20170806132,16.241394
20170806142,15.707853
20170806152,15.748981
20170806162,17.240215
20170806172,17.283068
20170806182,17.809336
20170806192,19.092247
20170806202,18.83443
20170806212,19.138273
20170806222,19.476152
20170806232,19.984722
20170807002,20.923481
20170807012,19.096256
20170807022,15.826365
20170807032,14.0448
20170807042,13.690325
20170807052,14.275215
20170807062,14.939047
20170807072,16.811298
20170807082,18.411674
20170807092,19.89137
20170807102,24.083235
20170807112,27.959736
20170807122,29.333752
20170807132,29.593704
20170807142,33.178844
20170807152,33.401493
20170807162,33.99666
20170807172,34.101513
20170807182,35.511932
20170807192,36.454334
20170807202,36.238136
20170807212,34.575153
20170807222,33.095615
20170807232,34.33152
20170808002,31.976715
20170808012,28.506931
20170808022,25.555668
20170808032,20.677212
20170808042,17.156183
20170808052,16.381418
20170808062,16.808962
20170808072,18.570412
20170808082,19.235577
20170808092,20.76185
20170808102,24.808609
20170808112,29.292961
20170808122,30.785406
20170808132,30.852695
20170808142,35.835754
20170808152,36.077583
20170808162,35.9178
20170808172,36.33824
20170808182,37.224976
20170808192,37.77435
20170808202,37.643486
20170808212,35.516666
20170808222,33.9369
20170808232,34.750023
20170809002,32.21053
20170809012,28.697575
20170809022,25.78101
20170809032,20.56537
20170809042,17.091358
20170809052,16.24799
20170809062,16.84216
20170809072,18.312872
20170809082,19.136549
20170809092,20.930288
20170809102,25.142452
20170809112,29.806797
20170809122,30.940737
20170809132,30.74793
20170809142,35.70232
20170809152,35.885635
20170809162,35.450993
20170809172,35.980198
20170809182,37.3247
20170809192,38.0325
20170809202,38.047775
20170809212,35.4503
20170809222,34.001297
20170809232,33.971977
20170810002,32.01789
20170810012,28.563717
20170810022,25.427605
20170810032,20.133007
20170810042,16.742607
20170810052,16.362967
20170810062,16.65523
20170810072,17.933859
20170810082,18.793856
20170810092,20.836088
20170810102,25.153194
20170810112,30.271452
20170810122,31.742203
20170810132,31.354712
20170810142,35.053436
20170810152,35.249195
20170810162,35.706177
20170810172,36.11557
20170810182,37.38367
20170810192,38.27329
20170810202,37.947357
20170810212,34.63027
20170810222,33.24984
20170810232,32.876595
20170811002,30.79996
20170811012,27.939459
20170811022,25.36308
20170811032,19.725462
20170811042,16.122694
20170811052,15.605557
20170811062,15.830181
20170811072,17.082682
20170811082,18.16309
20170811092,20.639505
20170811102,24.841673
20170811112,29.303291
20170811122,30.326591
20170811132,30.278633
20170811142,32.638805
20170811152,32.606163
20170811162,32.821888
20170811172,32.892456
20170811182,32.807068
20170811192,33.085003
20170811202,32.868923
20170811212,30.08549
20170811222,29.290548
20170811232,27.080975
20170812002,26.152027
20170812012,23.46304
20170812022,20.710602
20170812032,14.893813
20170812042,11.798655
20170812052,11.350607
20170812062,11.338794
20170812072,11.197499
20170812082,11.549056
20170812092,12.773432
20170812102,14.475904
20170812112,17.427153
20170812122,17.030952
20170812132,16.52418
20170812142,16.779583
20170812152,16.68256
20170812162,17.77388
20170812172,17.769636
20170812182,18.891552
20170812192,19.867008
20170812202,19.181835
20170812212,19.307758
20170812222,19.800926
20170812232,18.938017
20170813002,18.605513
20170813012,16.18202
20170813022,14.251393
20170813032,12.283657
20170813042,10.956318
20170813052,10.8799925
20170813062,10.609774
20170813072,11.159315
20170813082,11.930846
20170813092,11.936115
20170813102,13.548208
20170813112,16.731041
20170813122,16.519598
20170813132,16.413715
20170813142,16.229929
20170813152,16.252876
20170813162,17.548279
20170813172,17.911644
20170813182,18.925434
20170813192,20.398449
20170813202,19.904758
20170813212,19.716806
20170813222,20.279903
20170813232,19.706905
20170814002,19.664562
20170814012,18.592419
20170814022,15.251673
20170814032,13.368966
20170814042,13.153622
20170814052,13.788637
20170814062,14.596343
20170814072,16.651411
20170814082,18.164213
20170814092,19.343372
20170814102,23.691553
20170814112,27.357838
20170814122,29.57815
20170814132,29.245136
20170814142,32.494946
20170814152,32.58013
20170814162,33.32062
20170814172,33.71205
20170814182,35.922993
20170814192,36.769707
20170814202,37.334267
20170814212,34.814667
20170814222,33.447323
20170814232,33.20959
20170815002,31.446894
20170815012,28.836014
20170815022,25.808224
20170815032,20.698587
20170815042,17.169424
20170815052,16.06674
20170815062,16.58361
20170815072,18.363663
20170815082,19.285412
20170815092,20.84039
20170815102,24.810171
20170815112,28.364374
20170815122,30.370733
20170815132,29.617601
20170815142,33.402225
20170815152,33.48972
20170815162,33.57586
20170815172,34.08857
20170815182,36.13323
20170815192,37.575386
20170815202,38.14017
20170815212,35.524467
20170815222,34.027016
20170815232,33.938206
20170816002,31.549736
20170816012,28.844225
20170816022,25.807693
20170816032,20.681526
20170816042,17.203749
20170816052,16.147526
20170816062,16.567322
20170816072,18.449032
20170816082,19.28093
20170816092,21.140057
20170816102,25.307123
20170816112,29.33441
20170816122,30.706812
20170816132,30.431076
20170816142,34.583023
20170816152,34.76075
20170816162,34.260563
20170816172,34.78343
20170816182,36.831062
20170816192,38.337746
20170816202,38.95262
20170816212,35.552666
20170816222,34.182617
20170816232,34.189682
20170817002,31.49431
20170817012,28.520828
20170817022,25.414627
20170817032,20.133818
20170817042,16.828964
20170817052,16.053617
20170817062,16.127766
20170817072,18.151886
20170817082,18.990952
20170817092,21.055798
20170817102,25.294682
20170817112,30.356697
20170817122,32.21585
20170817132,31.496365
20170817142,36.125835
20170817152,36.289017
20170817162,35.3117
20170817172,35.71669
20170817182,37.450085
20170817192,38.41373
20170817202,38.460396
20170817212,34.597176
20170817222,33.283897
20170817232,33.83791
20170818002,30.535772
20170818012,27.928131
20170818022,25.31312
20170818032,19.986753
20170818042,16.521452
20170818052,15.682406
20170818062,15.58698
20170818072,17.452784
20170818082,18.301125
20170818092,20.934732
20170818102,25.470383
20170818112,29.920492
20170818122,31.154547
20170818132,30.848133
20170818142,34.003117
20170818152,34.011154
20170818162,32.914215
20170818172,32.984974
20170818182,33.458626
20170818192,33.829845
20170818202,33.872986
20170818212,30.6082
20170818222,29.70643
20170818232,28.843683
20170819002,26.797947
20170819012,23.219234
20170819022,20.42916
20170819032,14.938333
20170819042,11.830098
20170819052,11.289478
20170819062,10.9511595
20170819072,11.10243
20170819082,11.355835
20170819092,12.963066
20170819102,15.011108
20170819112,17.783195
20170819122,17.795
20170819132,18.260414
20170819142,17.00577
20170819152,16.858284
20170819162,18.074799
20170819172,18.103226
20170819182,19.353254
20170819192,20.25708
20170819202,20.041012
20170819212,19.500336
20170819222,19.978828
20170819232,19.619873
20170820002,19.013819
20170820012,16.240646
20170820022,14.113737
20170820032,12.428073
20170820042,11.071072
20170820052,10.807064
20170820062,10.434303
20170820072,10.650121
20170820082,11.546118
20170820092,12.160999
20170820102,14.094004
20170820112,17.210342
20170820122,17.15836
20170820132,17.370295
20170820142,16.367989
20170820152,16.171135
20170820162,17.622486
20170820172,17.931477
20170820182,19.481537
20170820192,20.376835
20170820202,20.45029
20170820212,20.27199
20170820222,20.8503
20170820232,20.861906
20170821002,20.235859
20170821012,18.490034
20170821022,15.353527
20170821032,13.539567
20170821042,13.382162
20170821052,13.779963
20170821062,14.877781
20170821072,16.858297
20170821082,17.890587
20170821092,19.380516
20170821102,23.567862
20170821112,27.574883
20170821122,30.80281
